"L1","child_path","chord_HTML","chord_ID","probability"
"1","","","","",""
"2583","8","5,56,1,56","V<sup>6</sup>","56","0.028"
"2584","9","5,56,1,5/6","V/vi","5/6","0.009"
"2585","1","5,56,4,1","I","1","0.571"
"2586","2","5,56,4,46","IV<sup>6</sup>","46","0.429"
"2587","1","5,56,5,6","vi","6","0.375"
"2588","2","5,56,5,1","I","1","0.375"
"2589","3","5,56,5,67","vi<sup>7</sup>","67","0.25"
"2590","1","5,56,6,664","vi<sup>6</sup><sub>4</sub>","664","0.5"
"2591","2","5,56,6,66","vi<sup>6</sup>","66","0.25"
"2592","3","5,56,6,56/6","V<sup>6</sup>/vi","56/6","0.25"
"2593","1","5,56,2,4","IV","4","0.5"
"2594","2","5,56,2,1","I","1","0.333"
"2595","3","5,56,2,6","vi","6","0.167"
"2596","1","5,56,67,5","V","5","1"
"2597","1","5,56,37,342","iii<sup>4</sup><sub>2</sub>","342","1"
"2598","1","5,56,564,6","vi","6","0.75"
"2599","2","5,56,564,542","V<sup>4</sup><sub>2</sub>","542","0.25"
"2600","1","5,5/6,1,5","V","5","1"
"2601","1","5,5/6,4,1","I","1","0.375"
"2602","2","5,5/6,4,5","V","5","0.375"
"2603","3","5,5/6,4,2","ii","2","0.156"
"2604","4","5,5/6,4,27","ii<sup>7</sup>","27","0.094"
"2605","1","5,5/6,6,4","IV","4","0.333"
"2606","2","5,5/6,6,1","I","1","0.286"
"2607","3","5,5/6,6,5","V","5","0.143"
"2608","4","5,5/6,6,642","vi<sup>4</sup><sub>2</sub>","642","0.095"
"2609","5","5,5/6,6,47","IV<sup>7</sup>","47","0.048"
"2610","6","5,5/6,6,16","I<sup>6</sup>","16","0.048"
"2611","7","5,5/6,6,b7","&#9837;VII","b7","0.048"
"2612","1","5,5/6,2,16","I<sup>6</sup>","16","1"
"2613","1","5,5/6,3,5","V","5","1"
"2614","1","5,5/6,67,56/6","V<sup>6</sup>/vi","56/6","1"
"2615","1","5,5/6,664,6","vi","6","1"
"2616","1","5,5/6,57/6,6","vi","6","1"
"2617","1","5,b7,1,5/6","V/vi","5/6","0.245"
"2618","2","5,b7,1,b7","&#9837;VII","b7","0.245"
"2619","3","5,b7,1,b3","&#9837;III","b3","0.224"
"2620","4","5,b7,1,5","V","5","0.204"
"2621","5","5,b7,1,2","ii","2","0.061"
"2622","6","5,b7,1,5/5","V/V","5/5","0.02"
"2623","1","5,b7,4,1","I","1","0.58"
"2624","2","5,b7,4,5","V","5","0.145"
"2625","3","5,b7,4,b6","&#9837;VI","b6","0.072"
"2626","4","5,b7,4,5/6","V/vi","5/6","0.072"
"2627","5","5,b7,4,16","I<sup>6</sup>","16","0.043"
"2628","6","5,b7,4,6","vi","6","0.043"
"2629","7","5,b7,4,67","vi<sup>7</sup>","67","0.043"
"2630","1","5,b7,5,4","IV","4","0.421"
"2631","2","5,b7,5,b7","&#9837;VII","b7","0.263"
"2632","3","5,b7,5,Y5","v&deg;","Y5","0.158"
"2633","4","5,b7,5,1","I","1","0.158"
"2634","1","5,b7,6,5","V","5","1"
"2635","1","5,b7,2,5/6","V/vi","5/6","0.5"
"2636","2","5,b7,2,4","IV","4","0.5"
"2637","1","5,b7,46,b7","&#9837;VII","b7","1"
"2638","1","5,b7,b3,D4","IV","D4","0.5"
"2639","2","5,b7,b3,b6","&#9837;VI","b6","0.5"
"2640","1","5,164,1,5","V","5","0.5"
"2641","2","5,164,1,b17","i<sup>7</sup>","b17","0.5"
"2642","1","5,164,4,47","IV<sup>7</sup>","47","0.375"
"2643","2","5,164,4,D3","&#9837;III","D3","0.344"
"2644","3","5,164,4,46","IV<sup>6</sup>","46","0.094"
"2645","1","5,164,5,164","I<sup>6</sup><sub>4</sub>","164","0.267"
"2646","2","5,164,5,4","IV","4","0.2"
"2647","3","5,164,5,6","vi","6","0.2"
"2648","4","5,164,5,7/6","vii&deg;/vi","7/6","0.133"
"2649","5","5,164,5,5/5","V/V","5/5","0.133"
"2650","6","5,164,5,Y3","&#9837;III","Y3","0.067"
"2651","1","5,164,16,4","IV","4","1"
"2652","1","5,164,57,164","I<sup>6</sup><sub>4</sub>","164","0.5"
"2653","2","5,164,57,1","I","1","0.25"
"2654","3","5,164,57,4","IV","4","0.25"
"2655","1","5,164,37,6","vi","6","1"
"2656","1","5,57,1,4","IV","4","0.337"
"2657","2","5,57,1,56","V<sup>6</sup>","56","0.135"
"2658","3","5,57,1,5","V","5","0.101"
"2659","4","5,57,1,2","ii","2","0.067"
"2660","5","5,57,1,6","vi","6","0.067"
"2661","6","5,57,1,57/4","V<sup>7</sup>/IV","57/4","0.034"
"2662","7","5,57,1,27","ii<sup>7</sup>","27","0.034"
"2663","8","5,57,1,3","iii","3","0.034"
"2664","9","5,57,1,364","iii<sup>6</sup><sub>4</sub>","364","0.034"
"2665","10","5,57,1,57","V<sup>7</sup>","57","0.034"
"2666","11","5,57,1,16","I<sup>6</sup>","16","0.034"
"2667","12","5,57,1,b3","&#9837;III","b3","0.022"
"2668","1","5,57,4,D47","IVb7","D47","0.6"
"2669","2","5,57,4,5/6","V/vi","5/6","0.2"
"2670","3","5,57,4,5","V","5","0.2"
"2671","1","5,57,5,57","V<sup>7</sup>","57","0.654"
"2672","2","5,57,5,2","ii","2","0.115"
"2673","3","5,57,5,1","I","1","0.115"
"2674","4","5,57,5,b7","&#9837;VII","b7","0.058"
"2675","1","5,57,2,1","I","1","1"
"2676","1","5,57,27,67","vi<sup>7</sup>","67","1"
"2677","1","5,57,47,56/2","V<sup>6</sup>/ii","56/2","0.5"
"2678","2","5,57,47,565/2","V<sup>6</sup><sub>5</sub>/ii","565/2","0.5"
"2679","1","5,57,164,57","V<sup>7</sup>","57","0.429"
"2680","2","5,57,164,D5","v","D5","0.286"
"2681","3","5,57,164,642","vi<sup>4</sup><sub>2</sub>","642","0.286"
"2682","1","5,57,5/5,57/5","V<sup>7</sup>/V","57/5","1"
"2683","1","5,57,46,565","V<sup>6</sup><sub>5</sub>","565","1"
"2684","1","5,57,36,5","V","5","1"
"2685","1","5,37,4,47","IV<sup>7</sup>","47","0.563"
"2686","2","5,37,4,5","V","5","0.313"
"2687","3","5,37,4,46","IV<sup>6</sup>","46","0.094"
"2688","4","5,37,4,67","vi<sup>7</sup>","67","0.031"
"2689","1","5,37,5,6","vi","6","0.667"
"2690","2","5,37,5,56","V<sup>6</sup>","56","0.333"
"2691","1","5,37,6,27","ii<sup>7</sup>","27","0.212"
"2692","2","5,37,6,47","IV<sup>7</sup>","47","0.173"
"2693","3","5,37,6,4","IV","4","0.115"
"2694","4","5,37,6,36","iii<sup>6</sup>","36","0.115"
"2695","5","5,37,6,D2","ii","D2","0.058"
"2696","6","5,37,6,5/5","V/V","5/5","0.058"
"2697","7","5,37,6,642","vi<sup>4</sup><sub>2</sub>","642","0.058"
"2698","8","5,37,6,1","I","1","0.058"
"2699","1","5,37,27,37","iii<sup>7</sup>","37","0.4"
"2700","1","5,37,47,27","ii<sup>7</sup>","27","0.4"
"2701","2","5,37,47,67","vi<sup>7</sup>","67","0.267"
"2702","3","5,37,47,5","V","5","0.2"
"2703","4","5,37,47,6","vi","6","0.133"
"2704","1","5,37,67,5","V","5","0.75"
"2705","2","5,37,67,47","IV<sup>7</sup>","47","0.25"
"2706","1","5,37,66,6","vi","6","1"
"2707","1","5,5/5,1,5","V","5","0.914"
"2708","2","5,5/5,1,5/5","V/V","5/5","0.086"
"2709","1","5,5/5,4,5","V","5","0.667"
"2710","2","5,5/5,4,1","I","1","0.154"
"2711","3","5,5/5,4,3","iii","3","0.077"
"2712","4","5,5/5,4,16","I<sup>6</sup>","16","0.077"
"2713","5","5,5/5,4,5/5","V/V","5/5","0.026"
"2714","1","5,5/5,5,1","I","1","0.462"
"2715","2","5,5/5,5,542","V<sup>4</sup><sub>2</sub>","542","0.231"
"2716","3","5,5/5,5,6","vi","6","0.231"
"2717","4","5,5/5,5,5/5","V/V","5/5","0.077"
"2718","1","5,5/5,6,5","V","5","0.55"
"2719","2","5,5/5,6,56/6","V<sup>6</sup>/vi","56/6","0.15"
"2720","3","5,5/5,6,4","IV","4","0.15"
"2721","4","5,5/5,6,1","I","1","0.15"
"2722","1","5,5/5,2,5","V","5","0.5"
"2723","2","5,5/5,2,6","vi","6","0.5"
"2724","1","5,5/5,3,6","vi","6","0.5"
"2725","2","5,5/5,3,1","I","1","0.5"
"2726","1","5,5/5,27,4","IV","4","1"
"2727","1","5,5/5,5/6,4","IV","4","1"
"2728","1","5,5/5,17,L77","vii<sup>7</sup>","L77","1"
"2729","1","5,5/5,564,57/5","V<sup>7</sup>/V","57/5","1"
"2730","1","5,464,1,6","vi","6","0.571"
"2731","2","5,464,1,5","V","5","0.214"
"2732","3","5,464,1,C1","i&deg;","C1","0.214"
"2733","1","5,464,5,1","I","1","1"
"2734","1","5,464,2,1","I","1","1"
"2735","1","5,464,3,4","IV","4","1"
"2736","1","5,17,1,3","iii","3","1"
"2737","1","5,17,4,77","vii<sup>ø</sup><sup>7</sup>","77","0.75"
"2738","2","5,17,4,57/6","V<sup>7</sup>/vi","57/6","0.25"
"2739","1","5,17,5,4","IV","4","1"
"2740","1","5,17,6,27","ii<sup>7</sup>","27","1"
"2741","1","5,17,27,5","V","5","0.857"
"2742","2","5,17,27,17","I<sup>7</sup>","17","0.143"
"2743","1","5,17,47,77","vii<sup>ø</sup><sup>7</sup>","77","1"
"2744","1","5,17,67,2","ii","2","1"
"2745","1","5,17,464,17","I<sup>7</sup>","17","1"
"2746","1","5,664,5,6","vi","6","1"
"2747","1","5,664,6,1","I","1","1"
"2748","1","5,664,3,2","ii","2","1"
"2749","1","5,664,642,443","IV<sup>4</sup><sub>3</sub>","443","1"
"2750","1","5,564,1,164","I<sup>6</sup><sub>4</sub>","164","0.4"
"2751","2","5,564,1,6","vi","6","0.2"
"2752","3","5,564,1,3","iii","3","0.2"
"2753","1","5,564,4,5","V","5","1"
"2754","1","5,564,5,564","V<sup>6</sup><sub>4</sub>","564","0.649"
"2755","2","5,564,5,1","I","1","0.096"
"2756","3","5,564,5,56","V<sup>6</sup>","56","0.085"
"2757","4","5,564,5,2","ii","2","0.064"
"2758","5","5,564,5,565/5","V<sup>6</sup><sub>5</sub>/V","565/5","0.032"
"2759","6","5,564,5,5/6","V/vi","5/6","0.032"
"2760","7","5,564,5,4","IV","4","0.011"
"2761","1","5,564,6,5","V","5","0.5"
"2762","2","5,564,6,265","ii<sup>6</sup><sub>5</sub>","265","0.333"
"2763","3","5,564,6,4","IV","4","0.167"
"2764","1","5,564,56,564","V<sup>6</sup><sub>4</sub>","564","1"
"2765","1","5,564,37,343","iii<sup>4</sup><sub>3</sub>","343","1"
"2766","1","5,564,66,164","I<sup>6</sup><sub>4</sub>","164","1"
"2767","1","5,46,1,5","V","5","1"
"2768","1","5,46,4,1","I","1","1"
"2769","1","5,46,6,67","vi<sup>7</sup>","67","1"
"2770","1","5,46,56,1","I","1","0.586"
"2771","2","5,46,56,66","vi<sup>6</sup>","66","0.31"
"2772","3","5,46,56,5","V","5","0.103"
"2773","1","5,46,5/6,56/6","V<sup>6</sup>/vi","56/6","1"
"2774","1","5,46,164,46","IV<sup>6</sup>","46","1"
"2775","1","5,46,57,1","I","1","1"
"2776","1","5,46,464,56","V<sup>6</sup>","56","1"
"2777","1","5,57/6,4,5","V","5","1"
"2778","1","5,57/6,6,27","ii<sup>7</sup>","27","0.316"
"2779","2","5,57/6,6,2","ii","2","0.316"
"2780","3","5,57/6,6,5","V","5","0.158"
"2781","4","5,57/6,6,4","IV","4","0.158"
"2782","5","5,57/6,6,642","vi<sup>4</sup><sub>2</sub>","642","0.053"
"2783","1","5,57/6,2,57/6","V<sup>7</sup>/vi","57/6","1"
"2784","1","5,642,4,2","ii","2","1"
"2785","1","5,642,5,642","vi<sup>4</sup><sub>2</sub>","642","1"
"2786","1","5,642,36,164","I<sup>6</sup><sub>4</sub>","164","1"
"2787","1","5,36,4,564/3","V<sup>6</sup><sub>4</sub>/iii","564/3","0.5"
"2788","2","5,36,4,5","V","5","0.5"
"2789","1","5,36,5,36","iii<sup>6</sup>","36","0.75"
"2790","2","5,36,5,4","IV","4","0.25"
"2791","1","5,36,6,4","IV","4","1"
"2792","1","5,36,2,5/6","V/vi","5/6","1"
"2793","1","5,36,3,6","vi","6","1"
"2794","1","5,b6,5,C5","&#9837;V","C5","0.353"
"2795","2","5,b6,5,1","I","1","0.235"
"2796","3","5,b6,5,4","IV","4","0.176"
"2797","4","5,b6,5,b6","&#9837;VI","b6","0.176"
"2798","5","5,b6,5,5/2","V/ii","5/2","0.059"
"2799","1","5,b6,6,b7","&#9837;VII","b7","0.667"
"2800","2","5,b6,6,56/6","V<sup>6</sup>/vi","56/6","0.333"
"2801","1","5,b6,b7,4","IV","4","0.391"
"2802","2","5,b6,b7,1","I","1","0.261"
"2803","3","5,b6,b7,b1","i","b1","0.174"
"2804","4","5,b6,b7,b66","&#9837;VI<sup>6</sup>","b66","0.13"
"2805","5","5,b6,b7,5","V","5","0.043"
"2806","1","5,b6,b3,b6","&#9837;VI","b6","1"
"2807","1","5,b3,4,5","V","5","1"
"2808","1","5,b3,5/5,5/3","V/iii","5/3","0.889"
"2809","2","5,b3,5/5,5","V","5","0.111"
"2810","1","6,1,4,5","V","5","0.422"
"2811","2","6,1,4,6","vi","6","0.171"
"2812","3","6,1,4,1","I","1","0.123"
"2813","4","6,1,4,2","ii","2","0.099"
"2814","5","6,1,4,5/6","V/vi","5/6","0.09"
"2815","6","6,1,4,27","ii<sup>7</sup>","27","0.02"
"2816","7","6,1,4,16","I<sup>6</sup>","16","0.017"
"2817","8","6,1,4,365","iii<sup>6</sup><sub>5</sub>","365","0.011"
"2818","9","6,1,4,56/6","V<sup>6</sup>/vi","56/6","0.009"
"2819","10","6,1,4,3","iii","3","0.009"
"2820","11","6,1,4,b4","iv","b4","0.007"
"2821","12","6,1,4,564/6","V<sup>6</sup><sub>4</sub>/vi","564/6","0.006"
"2822","13","6,1,4,46","IV<sup>6</sup>","46","0.006"
"2823","14","6,1,4,L5","V","L5","0.006"
"2824","15","6,1,4,47","IV<sup>7</sup>","47","0.006"
"2825","1","6,1,5,4","IV","4","0.378"
"2826","2","6,1,5,2","ii","2","0.271"
"2827","3","6,1,5,6","vi","6","0.171"
"2828","4","6,1,5,1","I","1","0.046"
"2829","5","6,1,5,564","V<sup>6</sup><sub>4</sub>","564","0.038"
"2830","6","6,1,5,3","iii","3","0.026"
"2831","7","6,1,5,5/6","V/vi","5/6","0.019"
"2832","8","6,1,5,5/5","V/V","5/5","0.012"
"2833","9","6,1,5,164","I<sup>6</sup><sub>4</sub>","164","0.012"
"2834","10","6,1,5,57","V<sup>7</sup>","57","0.01"
"2835","11","6,1,5,37","iii<sup>7</sup>","37","0.01"
"2836","12","6,1,5,664","vi<sup>6</sup><sub>4</sub>","664","0.007"
"2837","1","6,1,6,1","I","1","0.448"
"2838","2","6,1,6,5","V","5","0.202"
"2839","3","6,1,6,4","IV","4","0.177"
"2840","4","6,1,6,2","ii","2","0.069"
"2841","5","6,1,6,56","V<sup>6</sup>","56","0.03"
"2842","6","6,1,6,5/6","V/vi","5/6","0.03"
"2843","7","6,1,6,3","iii","3","0.015"
"2844","8","6,1,6,5/5","V/V","5/5","0.015"
"2845","9","6,1,6,57","V<sup>7</sup>","57","0.015"
"2846","1","6,1,2,4","IV","4","0.346"
"2847","2","6,1,2,5","V","5","0.233"
"2848","3","6,1,2,6","vi","6","0.214"
"2849","4","6,1,2,3","iii","3","0.082"
"2850","5","6,1,2,1","I","1","0.069"
"2851","6","6,1,2,5/6","V/vi","5/6","0.038"
"2852","7","6,1,2,b7","&#9837;VII","b7","0.019"
"2853","1","6,1,3,4","IV","4","0.456"
"2854","2","6,1,3,6","vi","6","0.252"
"2855","3","6,1,3,5","V","5","0.087"
"2856","4","6,1,3,2","ii","2","0.078"
"2857","5","6,1,3,1","I","1","0.058"
"2858","6","6,1,3,36","iii<sup>6</sup>","36","0.039"
"2859","7","6,1,3,5/5","V/V","5/5","0.029"
"2860","1","6,1,27,16","I<sup>6</sup>","16","0.333"
"2861","2","6,1,27,4","IV","4","0.111"
"2862","1","6,1,47,5","V","5","0.235"
"2863","2","6,1,47,6","vi","6","0.235"
"2864","3","6,1,47,2","ii","2","0.235"
"2865","4","6,1,47,3","iii","3","0.157"
"2866","5","6,1,47,1","I","1","0.078"
"2867","6","6,1,47,365","iii<sup>6</sup><sub>5</sub>","365","0.059"
"2868","1","6,1,16,2","ii","2","0.667"
"2869","2","6,1,16,5/6","V/vi","5/6","0.333"
"2870","1","6,1,56,6","vi","6","0.759"
"2871","2","6,1,56,2","ii","2","0.138"
"2872","3","6,1,56,4","IV","4","0.103"
"2873","1","6,1,5/6,6","vi","6","0.414"
"2874","2","6,1,5/6,17","I<sup>7</sup>","17","0.31"
"2875","3","6,1,5/6,4","IV","4","0.276"
"2876","1","6,1,b7,6","vi","6","1"
"2877","1","6,1,164,4","IV","4","0.667"
"2878","2","6,1,164,264","ii<sup>6</sup><sub>4</sub>","264","0.333"
"2879","1","6,1,57,M17","Ib7","M17","1"
"2880","1","6,1,5/5,4","IV","4","0.409"
"2881","2","6,1,5/5,47","IV<sup>7</sup>","47","0.182"
"2882","3","6,1,5/5,6","vi","6","0.136"
"2883","4","6,1,5/5,27","ii<sup>7</sup>","27","0.136"
"2884","5","6,1,5/5,L7","vii","L7","0.136"
"2885","1","6,1,17,1","I","1","1"
"2886","1","6,1,642,6","vi","6","1"
"2887","1","6,1,36,5","V","5","1"
"2888","1","6,4,1,5","V","5","0.618"
"2889","2","6,4,1,6","vi","6","0.098"
"2890","3","6,4,1,56","V<sup>6</sup>","56","0.057"
"2891","4","6,4,1,2","ii","2","0.056"
"2892","5","6,4,1,4","IV","4","0.047"
"2893","6","6,4,1,3","iii","3","0.043"
"2894","7","6,4,1,5/6","V/vi","5/6","0.032"
"2895","8","6,4,1,364","iii<sup>6</sup><sub>4</sub>","364","0.007"
"2896","9","6,4,1,37","iii<sup>7</sup>","37","0.005"
"2897","10","6,4,1,27","ii<sup>7</sup>","27","0.004"
"2898","11","6,4,1,L56","V<sup>6</sup>","L56","0.004"
"2899","12","6,4,1,7","vii&deg;","7","0.003"
"2900","13","6,4,1,16","I<sup>6</sup>","16","0.003"
"2901","14","6,4,1,b7","&#9837;VII","b7","0.003"
"2902","15","6,4,1,164","I<sup>6</sup><sub>4</sub>","164","0.002"
"2903","16","6,4,1,142","I<sup>4</sup><sub>2</sub>","142","0.002"
"2904","17","6,4,1,67","vi<sup>7</sup>","67","0.001"
"2905","18","6,4,1,56/6","V<sup>6</sup>/vi","56/6","0.001"
"2906","19","6,4,1,57/2","V<sup>7</sup>/ii","57/2","0.001"
"2907","20","6,4,1,46","IV<sup>6</sup>","46","0.001"
"2908","21","6,4,1,664","vi<sup>6</sup><sub>4</sub>","664","0.001"
"2909","22","6,4,1,17","I<sup>7</sup>","17","0.001"
"2910","23","6,4,1,36","iii<sup>6</sup>","36","0.001"
"2911","24","6,4,1,57/6","V<sup>7</sup>/vi","57/6","0"
"2912","25","6,4,1,343","iii<sup>4</sup><sub>3</sub>","343","0"
"2913","26","6,4,1,564","V<sup>6</sup><sub>4</sub>","564","0"
"2914","1","6,4,4,1","I","1","1"
"2915","1","6,4,5,6","vi","6","0.429"
"2916","2","6,4,5,1","I","1","0.305"
"2917","3","6,4,5,3","iii","3","0.069"
"2918","4","6,4,5,2","ii","2","0.048"
"2919","5","6,4,5,4","IV","4","0.037"
"2920","6","6,4,5,5/5","V/V","5/5","0.025"
"2921","7","6,4,5,5/6","V/vi","5/6","0.021"
"2922","8","6,4,5,7/6","vii&deg;/vi","7/6","0.01"
"2923","9","6,4,5,b6","&#9837;VI","b6","0.009"
"2924","10","6,4,5,37","iii<sup>7</sup>","37","0.005"
"2925","11","6,4,5,564","V<sup>6</sup><sub>4</sub>","564","0.004"
"2926","12","6,4,5,b7","&#9837;VII","b7","0.004"
"2927","13","6,4,5,56","V<sup>6</sup>","56","0.004"
"2928","14","6,4,5,56/6","V<sup>6</sup>/vi","56/6","0.004"
"2929","15","6,4,5,565/6","V<sup>6</sup><sub>5</sub>/vi","565/6","0.004"
"2930","16","6,4,5,164","I<sup>6</sup><sub>4</sub>","164","0.004"
"2931","17","6,4,5,16","I<sup>6</sup>","16","0.002"
"2932","18","6,4,5,57","V<sup>7</sup>","57","0.002"
"2933","19","6,4,5,67","vi<sup>7</sup>","67","0.002"
"2934","20","6,4,5,5/2","V/ii","5/2","0.001"
"2935","21","6,4,5,57/6","V<sup>7</sup>/vi","57/6","0.001"
"2936","22","6,4,5,243","ii<sup>4</sup><sub>3</sub>","243","0.001"
"2937","23","6,4,5,36","iii<sup>6</sup>","36","0.001"
"2938","24","6,4,5,564/6","V<sup>6</sup><sub>4</sub>/vi","564/6","0.001"
"2939","1","6,4,6,4","IV","4","0.466"
"2940","2","6,4,6,5","V","5","0.283"
"2941","3","6,4,6,2","ii","2","0.063"
"2942","4","6,4,6,1","I","1","0.058"
"2943","5","6,4,6,56","V<sup>6</sup>","56","0.047"
"2944","6","6,4,6,5/6","V/vi","5/6","0.037"
"2945","7","6,4,6,C3","&#9837;iii","C3","0.016"
"2946","8","6,4,6,b565","v<sup>6</sup><sub>5</sub>","b565","0.016"
"2947","9","6,4,6,47/4","IV<sup>7</sup>/IV","47/4","0.016"
"2948","1","6,4,2,5","V","5","0.317"
"2949","2","6,4,2,6","vi","6","0.178"
"2950","3","6,4,2,5/6","V/vi","5/6","0.143"
"2951","4","6,4,2,4","IV","4","0.124"
"2952","5","6,4,2,1","I","1","0.097"
"2953","6","6,4,2,3","iii","3","0.081"
"2954","7","6,4,2,27","ii<sup>7</sup>","27","0.023"
"2955","8","6,4,2,564","V<sup>6</sup><sub>4</sub>","564","0.019"
"2956","9","6,4,2,b7","&#9837;VII","b7","0.012"
"2957","10","6,4,2,57","V<sup>7</sup>","57","0.008"
"2958","1","6,4,3,6","vi","6","0.481"
"2959","2","6,4,3,2","ii","2","0.16"
"2960","3","6,4,3,5","V","5","0.113"
"2961","4","6,4,3,1","I","1","0.085"
"2962","5","6,4,3,4","IV","4","0.075"
"2963","6","6,4,3,5/5","V/V","5/5","0.038"
"2964","7","6,4,3,b3","&#9837;III","b3","0.028"
"2965","8","6,4,3,26","ii<sup>6</sup>","26","0.019"
"2966","1","6,4,27,5","V","5","0.5"
"2967","2","6,4,27,5/6","V/vi","5/6","0.333"
"2968","3","6,4,27,37","iii<sup>7</sup>","37","0.167"
"2969","1","6,4,47,365","iii<sup>6</sup><sub>5</sub>","365","0.719"
"2970","2","6,4,47,2","ii","2","0.281"
"2971","1","6,4,16,1","I","1","0.25"
"2972","2","6,4,16,6","vi","6","0.125"
"2973","3","6,4,16,5/5","V/V","5/5","0.125"
"2974","4","6,4,16,27","ii<sup>7</sup>","27","0.125"
"2975","5","6,4,16,4","IV","4","0.125"
"2976","6","6,4,16,5","V","5","0.083"
"2977","7","6,4,16,5/6","V/vi","5/6","0.042"
"2978","1","6,4,56,1","I","1","0.5"
"2979","2","6,4,56,6","vi","6","0.333"
"2980","3","6,4,56,5","V","5","0.167"
"2981","1","6,4,5/6,6","vi","6","0.724"
"2982","2","6,4,5/6,4","IV","4","0.094"
"2983","3","6,4,5/6,57/6","V<sup>7</sup>/vi","57/6","0.079"
"2984","4","6,4,5/6,2","ii","2","0.024"
"2985","5","6,4,5/6,642","vi<sup>4</sup><sub>2</sub>","642","0.024"
"2986","6","6,4,5/6,67","vi<sup>7</sup>","67","0.024"
"2987","7","6,4,5/6,56/6","V<sup>6</sup>/vi","56/6","0.016"
"2988","8","6,4,5/6,4/3","IV/iii","4/3","0.016"
"2989","1","6,4,b7,6","vi","6","0.75"
"2990","2","6,4,b7,4","IV","4","0.25"
"2991","1","6,4,164,4","IV","4","0.5"
"2992","2","6,4,164,5","V","5","0.333"
"2993","3","6,4,164,6","vi","6","0.167"
"2994","1","6,4,57,1","I","1","0.571"
"2995","2","6,4,57,5","V","5","0.214"
"2996","3","6,4,57,365","iii<sup>6</sup><sub>5</sub>","365","0.214"
"2997","1","6,4,37,4","IV","4","0.3"
"2998","2","6,4,37,17","I<sup>7</sup>","17","0.3"
"2999","3","6,4,37,5","V","5","0.1"
"3000","1","6,4,664,26","ii<sup>6</sup>","26","0.5"
"3001","2","6,4,664,564","V<sup>6</sup><sub>4</sub>","564","0.45"
"3002","3","6,4,664,4","IV","4","0.05"
"3003","1","6,4,46,5","V","5","0.5"
"3004","2","6,4,46,464","IV<sup>6</sup><sub>4</sub>","464","0.5"
"3005","1","6,4,57/6,6","vi","6","0.529"
"3006","2","6,4,57/6,2","ii","2","0.294"
"3007","3","6,4,57/6,5/6","V/vi","5/6","0.176"
"3008","1","6,4,642,564","V<sup>6</sup><sub>4</sub>","564","1"
"3009","1","6,4,36,56","V<sup>6</sup>","56","1"
"3010","1","6,4,b6,b7","&#9837;VII","b7","0.75"
"3011","2","6,4,b6,1","I","1","0.214"
"3012","3","6,4,b6,5","V","5","0.036"
"3013","1","6,4,b3,5","V","5","0.667"
"3014","2","6,4,b3,4","IV","4","0.333"
"3015","1","6,5,1,4","IV","4","0.321"
"3016","2","6,5,1,5","V","5","0.151"
"3017","3","6,5,1,6","vi","6","0.119"
"3018","4","6,5,1,2","ii","2","0.09"
"3019","5","6,5,1,3","iii","3","0.081"
"3020","6","6,5,1,56","V<sup>6</sup>","56","0.068"
"3021","7","6,5,1,464","IV<sup>6</sup><sub>4</sub>","464","0.065"
"3022","8","6,5,1,364","iii<sup>6</sup><sub>4</sub>","364","0.022"
"3023","9","6,5,1,5/5","V/V","5/5","0.015"
"3024","10","6,5,1,57/6","V<sup>7</sup>/vi","57/6","0.013"
"3025","11","6,5,1,5/6","V/vi","5/6","0.009"
"3026","12","6,5,1,7","vii&deg;","7","0.009"
"3027","13","6,5,1,564/6","V<sup>6</sup><sub>4</sub>/vi","564/6","0.009"
"3028","14","6,5,1,b7","&#9837;VII","b7","0.009"
"3029","15","6,5,1,5/3","V/iii","5/3","0.004"
"3030","16","6,5,1,17","I<sup>7</sup>","17","0.004"
"3031","1","6,5,4,5","V","5","0.241"
"3032","2","6,5,4,1","I","1","0.224"
"3033","3","6,5,4,6","vi","6","0.177"
"3034","4","6,5,4,3","iii","3","0.125"
"3035","5","6,5,4,2","ii","2","0.079"
"3036","6","6,5,4,5/6","V/vi","5/6","0.045"
"3037","7","6,5,4,16","I<sup>6</sup>","16","0.017"
"3038","8","6,5,4,57/6","V<sup>7</sup>/vi","57/6","0.01"
"3039","9","6,5,4,442","IV<sup>4</sup><sub>2</sub>","442","0.009"
"3040","10","6,5,4,47","IV<sup>7</sup>","47","0.008"
"3041","11","6,5,4,b4","iv","b4","0.007"
"3042","12","6,5,4,7/5","vii&deg;/V","7/5","0.006"
"3043","13","6,5,4,464","IV<sup>6</sup><sub>4</sub>","464","0.005"
"3044","14","6,5,4,164","I<sup>6</sup><sub>4</sub>","164","0.005"
"3045","15","6,5,4,37","iii<sup>7</sup>","37","0.004"
"3046","16","6,5,4,27","ii<sup>7</sup>","27","0.004"
"3047","17","6,5,4,642","vi<sup>4</sup><sub>2</sub>","642","0.004"
"3048","18","6,5,4,77","vii<sup>ø</sup><sup>7</sup>","77","0.004"
"3049","19","6,5,4,56","V<sup>6</sup>","56","0.004"
"3050","20","6,5,4,664","vi<sup>6</sup><sub>4</sub>","664","0.004"
"3051","21","6,5,4,564","V<sup>6</sup><sub>4</sub>","564","0.002"
"3052","22","6,5,4,7/2","vii&deg;/ii","7/2","0.002"
"3053","23","6,5,4,L4","&#9839;iv&deg;","L4","0.002"
