"L1","child_path","chord_HTML","chord_ID","probability"
"1","","","","",""
"2213","10","47,27,16","I<sup>6</sup>","16","0.021"
"2214","11","47,27,165","I<sup>6</sup><sub>5</sub>","165","0.021"
"2215","12","47,27,5/6","V/vi","5/6","0.021"
"2216","13","47,27,3","iii","3","0.01"
"2217","14","47,27,77","vii<sup>ø</sup><sup>7</sup>","77","0.005"
"2218","1","47,16,6","vi","6","0.407"
"2219","2","47,16,47","IV<sup>7</sup>","47","0.22"
"2220","3","47,16,164","I<sup>6</sup><sub>4</sub>","164","0.068"
"2221","4","47,16,67","vi<sup>7</sup>","67","0.059"
"2222","5","47,16,27","ii<sup>7</sup>","27","0.059"
"2223","6","47,16,2","ii","2","0.059"
"2224","7","47,16,56/6","V<sup>6</sup>/vi","56/6","0.034"
"2225","8","47,16,57/4","V<sup>7</sup>/IV","57/4","0.034"
"2226","9","47,16,5/6","V/vi","5/6","0.034"
"2227","10","47,16,4","IV","4","0.025"
"2228","1","47,67,47","IV<sup>7</sup>","47","0.329"
"2229","2","47,67,5","V","5","0.164"
"2230","3","47,67,27","ii<sup>7</sup>","27","0.137"
"2231","4","47,67,6","vi","6","0.11"
"2232","5","47,67,642","vi<sup>4</sup><sub>2</sub>","642","0.055"
"2233","6","47,67,57/4","V<sup>7</sup>/IV","57/4","0.055"
"2234","7","47,67,3","iii","3","0.041"
"2235","8","47,67,4","IV","4","0.027"
"2236","9","47,67,164","I<sup>6</sup><sub>4</sub>","164","0.027"
"2237","10","47,67,L27","II<sup>7</sup>","L27","0.027"
"2238","1","47,56,6","vi","6","0.333"
"2239","2","47,56,1","I","1","0.333"
"2240","3","47,56,37","iii<sup>7</sup>","37","0.167"
"2241","4","47,56,3","iii","3","0.167"
"2242","1","47,5/6,6","vi","6","0.5"
"2243","2","47,5/6,27","ii<sup>7</sup>","27","0.25"
"2244","3","47,5/6,7/3","vii&deg;/iii","7/3","0.25"
"2245","1","47,b7,6","vi","6","1"
"2246","1","47,164,5","V","5","0.227"
"2247","2","47,164,46","IV<sup>6</sup>","46","0.182"
"2248","3","47,164,2","ii","2","0.182"
"2249","4","47,164,47","IV<sup>7</sup>","47","0.159"
"2250","5","47,164,37","iii<sup>7</sup>","37","0.091"
"2251","6","47,164,6","vi","6","0.091"
"2252","1","47,57,1","I","1","0.25"
"2253","2","47,57,37","iii<sup>7</sup>","37","0.214"
"2254","3","47,57,17","I<sup>7</sup>","17","0.161"
"2255","4","47,57,47","IV<sup>7</sup>","47","0.107"
"2256","5","47,57,5","V","5","0.071"
"2257","6","47,57,3","iii","3","0.054"
"2258","7","47,57,27","ii<sup>7</sup>","27","0.036"
"2259","1","47,37,27","ii<sup>7</sup>","27","0.388"
"2260","2","47,37,6","vi","6","0.15"
"2261","3","47,37,47","IV<sup>7</sup>","47","0.127"
"2262","4","47,37,67","vi<sup>7</sup>","67","0.088"
"2263","5","47,37,5","V","5","0.054"
"2264","6","47,37,4","IV","4","0.034"
"2265","7","47,37,2","ii","2","0.031"
"2266","8","47,37,b37","&#9837;III<sup>7</sup>","b37","0.017"
"2267","9","47,37,57/2","V<sup>7</sup>/ii","57/2","0.011"
"2268","10","47,37,57/5","V<sup>7</sup>/V","57/5","0.011"
"2269","11","47,37,D37","&#9837;III<sup>7</sup>","D37","0.011"
"2270","12","47,37,Y37","&#9837;IIIb7","Y37","0.008"
"2271","1","47,5/5,57/5","V<sup>7</sup>/V","57/5","0.556"
"2272","2","47,5/5,47","IV<sup>7</sup>","47","0.333"
"2273","3","47,5/5,56/3","V<sup>6</sup>/iii","56/3","0.111"
"2274","1","47,17,47","IV<sup>7</sup>","47","0.543"
"2275","2","47,17,67","vi<sup>7</sup>","67","0.1"
"2276","3","47,17,37","iii<sup>7</sup>","37","0.071"
"2277","4","47,17,542","V<sup>4</sup><sub>2</sub>","542","0.057"
"2278","5","47,17,1","I","1","0.057"
"2279","6","47,17,M77","&#9837;VII<sup>7</sup>","M77","0.057"
"2280","7","47,17,57/3","V<sup>7</sup>/iii","57/3","0.057"
"2281","8","47,17,27","ii<sup>7</sup>","27","0.043"
"2282","9","47,17,564","V<sup>6</sup><sub>4</sub>","564","0.014"
"2283","1","47,664,642","vi<sup>4</sup><sub>2</sub>","642","0.5"
"2284","2","47,664,5/5","V/V","5/5","0.182"
"2285","3","47,664,27","ii<sup>7</sup>","27","0.136"
"2286","4","47,664,C16","i&deg;<sup>6</sup>","C16","0.136"
"2287","5","47,664,6","vi","6","0.045"
"2288","1","47,564,543","V<sup>4</sup><sub>3</sub>","543","0.4"
"2289","2","47,564,37","iii<sup>7</sup>","37","0.4"
"2290","3","47,564,57","V<sup>7</sup>","57","0.2"
"2291","1","47,57/6,6","vi","6","0.41"
"2292","2","47,57/6,67","vi<sup>7</sup>","67","0.328"
"2293","3","47,57/6,57/2","V<sup>7</sup>/ii","57/2","0.131"
"2294","4","47,57/6,2","ii","2","0.066"
"2295","5","47,57/6,47","IV<sup>7</sup>","47","0.066"
"2296","1","47,642,b67","&#9837;VI<sup>7</sup>","b67","0.6"
"2297","1","47,36,47","IV<sup>7</sup>","47","0.385"
"2298","2","47,36,5/6","V/vi","5/6","0.282"
"2299","3","47,36,6","vi","6","0.231"
"2300","4","47,36,57","V<sup>7</sup>","57","0.103"
"2301","1","47,b3,1","I","1","1"
"2302","1","16,1,4","IV","4","0.178"
"2303","2","16,1,564","V<sup>6</sup><sub>4</sub>","564","0.152"
"2304","3","16,1,56","V<sup>6</sup>","56","0.14"
"2305","4","16,1,5","V","5","0.133"
"2306","5","16,1,16","I<sup>6</sup>","16","0.117"
"2307","6","16,1,164","I<sup>6</sup><sub>4</sub>","164","0.03"
"2308","7","16,1,6","vi","6","0.03"
"2309","8","16,1,2","ii","2","0.03"
"2310","9","16,1,5/5","V/V","5/5","0.03"
"2311","10","16,1,D5","v","D5","0.015"
"2312","11","16,1,L7","vii","L7","0.015"
"2313","12","16,1,27","ii<sup>7</sup>","27","0.015"
"2314","13","16,1,364","iii<sup>6</sup><sub>4</sub>","364","0.015"
"2315","14","16,1,57/5","V<sup>7</sup>/V","57/5","0.008"
"2316","1","16,4,5","V","5","0.279"
"2317","2","16,4,16","I<sup>6</sup>","16","0.22"
"2318","3","16,4,1","I","1","0.121"
"2319","4","16,4,6","vi","6","0.098"
"2320","5","16,4,164","I<sup>6</sup><sub>4</sub>","164","0.035"
"2321","6","16,4,2","ii","2","0.03"
"2322","7","16,4,564","V<sup>6</sup><sub>4</sub>","564","0.024"
"2323","8","16,4,57","V<sup>7</sup>","57","0.02"
"2324","9","16,4,7/5","vii&deg;/V","7/5","0.017"
"2325","10","16,4,67","vi<sup>7</sup>","67","0.014"
"2326","11","16,4,27","ii<sup>7</sup>","27","0.014"
"2327","12","16,4,3","iii","3","0.009"
"2328","13","16,4,36","iii<sup>6</sup>","36","0.009"
"2329","14","16,4,464","IV<sup>6</sup><sub>4</sub>","464","0.007"
"2330","15","16,4,76","vii&deg;<sup>6</sup>","76","0.005"
"2331","16","16,4,56/5","V<sup>6</sup>/V","56/5","0.003"
"2332","17","16,4,543/4","V<sup>4</sup><sub>3</sub>/IV","543/4","0.003"
"2333","18","16,4,b37","&#9837;III<sup>7</sup>","b37","0.003"
"2334","19","16,4,b164","i<sup>6</sup><sub>4</sub>","b164","0.003"
"2335","20","16,4,L5","V","L5","0.003"
"2336","21","16,4,56/6","V<sup>6</sup>/vi","56/6","0.003"
"2337","22","16,4,76/4","vii&deg;<sup>6</sup>/IV","76/4","0.003"
"2338","23","16,4,L4","&#9839;iv&deg;","L4","0.003"
"2339","1","16,5,1","I","1","0.278"
"2340","2","16,5,4","IV","4","0.189"
"2341","3","16,5,6","vi","6","0.172"
"2342","4","16,5,56","V<sup>6</sup>","56","0.122"
"2343","5","16,5,27","ii<sup>7</sup>","27","0.083"
"2344","6","16,5,L542","V<sup>4</sup><sub>2</sub>","L542","0.022"
"2345","7","16,5,67","vi<sup>7</sup>","67","0.022"
"2346","8","16,5,2","ii","2","0.022"
"2347","9","16,5,57/6","V<sup>7</sup>/vi","57/6","0.017"
"2348","1","16,6,36","iii<sup>6</sup>","36","0.403"
"2349","2","16,6,2","ii","2","0.134"
"2350","3","16,6,4","IV","4","0.134"
"2351","4","16,6,7","vii&deg;","7","0.067"
"2352","5","16,6,642","vi<sup>4</sup><sub>2</sub>","642","0.067"
"2353","6","16,6,5","V","5","0.059"
"2354","7","16,6,565/5","V<sup>6</sup><sub>5</sub>/V","565/5","0.034"
"2355","8","16,6,27","ii<sup>7</sup>","27","0.034"
"2356","9","16,6,664","vi<sup>6</sup><sub>4</sub>","664","0.034"
"2357","10","16,6,56","V<sup>6</sup>","56","0.025"
"2358","11","16,6,1","I","1","0.008"
"2359","1","16,2,16","I<sup>6</sup>","16","0.285"
"2360","2","16,2,5","V","5","0.224"
"2361","3","16,2,1","I","1","0.178"
"2362","4","16,2,6","vi","6","0.028"
"2363","5","16,2,3","iii","3","0.028"
"2364","6","16,2,4","IV","4","0.028"
"2365","7","16,2,5/6","V/vi","5/6","0.023"
"2366","8","16,2,67","vi<sup>7</sup>","67","0.019"
"2367","9","16,2,56/6","V<sup>6</sup>/vi","56/6","0.019"
"2368","10","16,2,564","V<sup>6</sup><sub>4</sub>","564","0.019"
"2369","11","16,2,242","ii<sup>4</sup><sub>2</sub>","242","0.019"
"2370","12","16,2,26","ii<sup>6</sup>","26","0.019"
"2371","13","16,2,464","IV<sup>6</sup><sub>4</sub>","464","0.019"
"2372","14","16,2,665","vi<sup>6</sup><sub>5</sub>","665","0.019"
"2373","15","16,2,76","vii&deg;<sup>6</sup>","76","0.019"
"2374","16","16,2,7","vii&deg;","7","0.014"
"2375","17","16,2,66","vi<sup>6</sup>","66","0.014"
"2376","1","16,3,5","V","5","0.286"
"2377","2","16,3,2","ii","2","0.286"
"2378","3","16,3,56/3","V<sup>6</sup>/iii","56/3","0.143"
"2379","4","16,3,7/3","vii&deg;/iii","7/3","0.143"
"2380","5","16,3,67","vi<sup>7</sup>","67","0.143"
"2381","1","16,27,5","V","5","0.268"
"2382","2","16,27,1","I","1","0.155"
"2383","3","16,27,57","V<sup>7</sup>","57","0.114"
"2384","4","16,27,2","ii","2","0.095"
"2385","5","16,27,16","I<sup>6</sup>","16","0.091"
"2386","6","16,27,6","vi","6","0.077"
"2387","7","16,27,67","vi<sup>7</sup>","67","0.036"
"2388","8","16,27,4","IV","4","0.032"
"2389","9","16,27,464","IV<sup>6</sup><sub>4</sub>","464","0.032"
"2390","10","16,27,543","V<sup>4</sup><sub>3</sub>","543","0.027"
"2391","11","16,27,37","iii<sup>7</sup>","37","0.018"
"2392","12","16,27,47","IV<sup>7</sup>","47","0.009"
"2393","13","16,27,56","V<sup>6</sup>","56","0.005"
"2394","1","16,47,16","I<sup>6</sup>","16","0.262"
"2395","2","16,47,27","ii<sup>7</sup>","27","0.18"
"2396","3","16,47,365","iii<sup>6</sup><sub>5</sub>","365","0.131"
"2397","4","16,47,164","I<sup>6</sup><sub>4</sub>","164","0.131"
"2398","5","16,47,26","ii<sup>6</sup>","26","0.098"
"2399","6","16,47,5","V","5","0.066"
"2400","7","16,47,L265","II<sup>6</sup><sub>5</sub>","L265","0.066"
"2401","8","16,47,6","vi","6","0.066"
"2402","1","16,67,27","ii<sup>7</sup>","27","0.568"
"2403","2","16,67,5","V","5","0.189"
"2404","3","16,67,4","IV","4","0.108"
"2405","4","16,67,5/5","V/V","5/5","0.054"
"2406","1","16,56,1","I","1","0.8"
"2407","2","16,56,6","vi","6","0.2"
"2408","1","16,5/6,57/6","V<sup>7</sup>/vi","57/6","0.5"
"2409","2","16,5/6,56/6","V<sup>6</sup>/vi","56/6","0.3"
"2410","3","16,5/6,664","vi<sup>6</sup><sub>4</sub>","664","0.2"
"2411","1","16,b7,6","vi","6","0.222"
"2412","2","16,b7,57","V<sup>7</sup>","57","0.222"
"2413","3","16,b7,16","I<sup>6</sup>","16","0.222"
"2414","4","16,b7,1","I","1","0.167"
"2415","1","16,164,16","I<sup>6</sup>","16","0.337"
"2416","2","16,164,66","vi<sup>6</sup>","66","0.126"
"2417","3","16,164,5","V","5","0.095"
"2418","4","16,164,342","iii<sup>4</sup><sub>2</sub>","342","0.084"
"2419","5","16,164,1","I","1","0.053"
"2420","6","16,164,57","V<sup>7</sup>","57","0.042"
"2421","7","16,164,4","IV","4","0.042"
"2422","8","16,164,67","vi<sup>7</sup>","67","0.042"
"2423","9","16,164,6","vi","6","0.042"
"2424","10","16,164,365","iii<sup>6</sup><sub>5</sub>","365","0.042"
"2425","11","16,164,7/5","vii&deg;/V","7/5","0.042"
"2426","12","16,164,57/2","V<sup>7</sup>/ii","57/2","0.042"
"2427","13","16,164,142","I<sup>4</sup><sub>2</sub>","142","0.011"
"2428","1","16,57,57/4","V<sup>7</sup>/IV","57/4","0.444"
"2429","2","16,57,27","ii<sup>7</sup>","27","0.444"
"2430","3","16,57,1","I","1","0.111"
"2431","1","16,37,4","IV","4","0.32"
"2432","2","16,37,27","ii<sup>7</sup>","27","0.04"
"2433","1","16,5/5,5","V","5","0.816"
"2434","2","16,5/5,465","IV<sup>6</sup><sub>5</sub>","465","0.082"
"2435","3","16,5/5,1","I","1","0.061"
"2436","4","16,5/5,4","IV","4","0.041"
"2437","1","16,464,564","V<sup>6</sup><sub>4</sub>","564","1"
"2438","1","16,664,564","V<sup>6</sup><sub>4</sub>","564","1"
"2439","1","16,564,1","I","1","0.543"
"2440","2","16,564,664","vi<sup>6</sup><sub>4</sub>","664","0.217"
"2441","3","16,564,5","V","5","0.054"
"2442","4","16,564,56","V<sup>6</sup>","56","0.043"
"2443","5","16,564,542/5","V<sup>4</sup><sub>2</sub>/V","542/5","0.043"
"2444","6","16,564,6","vi","6","0.043"
"2445","7","16,564,16","I<sup>6</sup>","16","0.033"
"2446","8","16,564,46","IV<sup>6</sup>","46","0.022"
"2447","1","16,46,4","IV","4","0.444"
"2448","2","16,46,b6","&#9837;VI","b6","0.444"
"2449","3","16,46,6","vi","6","0.111"
"2450","1","16,66,665","vi<sup>6</sup><sub>5</sub>","665","1"
"2451","1","16,b6,b3","&#9837;III","b3","0.6"
"2452","2","16,b6,b7","&#9837;VII","b7","0.4"
"2453","1","16,b3,57","V<sup>7</sup>","57","0.348"
"2454","2","16,b3,57/6","V<sup>7</sup>/vi","57/6","0.348"
"2455","3","16,b3,b76","&#9837;VII<sup>6</sup>","b76","0.261"
"2456","4","16,b3,1","I","1","0.043"
"2457","1","67,1,5/5","V/V","5/5","0.136"
"2458","2","67,1,3","iii","3","0.114"
"2459","3","67,1,56","V<sup>6</sup>","56","0.091"
"2460","4","67,1,2","ii","2","0.08"
"2461","5","67,1,5","V","5","0.08"
"2462","6","67,1,4","IV","4","0.057"
"2463","7","67,1,37","iii<sup>7</sup>","37","0.057"
"2464","8","67,1,17","I<sup>7</sup>","17","0.045"
"2465","9","67,1,57/5","V<sup>7</sup>/V","57/5","0.045"
"2466","10","67,1,67","vi<sup>7</sup>","67","0.045"
"2467","11","67,1,27","ii<sup>7</sup>","27","0.045"
"2468","1","67,4,1","I","1","0.421"
"2469","2","67,4,5","V","5","0.272"
"2470","3","67,4,47","IV<sup>7</sup>","47","0.058"
"2471","4","67,4,3","iii","3","0.05"
"2472","5","67,4,16","I<sup>6</sup>","16","0.037"
"2473","6","67,4,664","vi<sup>6</sup><sub>4</sub>","664","0.021"
"2474","7","67,4,b7","&#9837;VII","b7","0.021"
"2475","8","67,4,2","ii","2","0.021"
"2476","9","67,4,6","vi","6","0.021"
"2477","10","67,4,17","I<sup>7</sup>","17","0.013"
"2478","11","67,4,57","V<sup>7</sup>","57","0.01"
"2479","12","67,4,b67","&#9837;VI<sup>7</sup>","b67","0.01"
"2480","13","67,4,164","I<sup>6</sup><sub>4</sub>","164","0.01"
"2481","14","67,4,56","V<sup>6</sup>","56","0.01"
"2482","15","67,4,37","iii<sup>7</sup>","37","0.01"
"2483","16","67,4,67","vi<sup>7</sup>","67","0.003"
"2484","1","67,5,4","IV","4","0.232"
"2485","2","67,5,27","ii<sup>7</sup>","27","0.134"
"2486","3","67,5,1","I","1","0.118"
"2487","4","67,5,47","IV<sup>7</sup>","47","0.112"
"2488","5","67,5,2","ii","2","0.036"
"2489","6","67,5,16","I<sup>6</sup>","16","0.032"
"2490","7","67,5,164","I<sup>6</sup><sub>4</sub>","164","0.027"
"2491","8","67,5,56","V<sup>6</sup>","56","0.027"
"2492","9","67,5,46","IV<sup>6</sup>","46","0.023"
"2493","10","67,5,3","iii","3","0.021"
"2494","11","67,5,67","vi<sup>7</sup>","67","0.011"
"2495","12","67,5,17","I<sup>7</sup>","17","0.011"
"2496","13","67,5,5/5","V/V","5/5","0.009"
"2497","14","67,5,542","V<sup>4</sup><sub>2</sub>","542","0.009"
"2498","15","67,5,L265","II<sup>6</sup><sub>5</sub>","L265","0.007"
"2499","16","67,5,6","vi","6","0.007"
"2500","17","67,5,37","iii<sup>7</sup>","37","0.007"
"2501","1","67,6,67","vi<sup>7</sup>","67","0.407"
"2502","2","67,6,5","V","5","0.178"
"2503","3","67,6,4","IV","4","0.093"
"2504","4","67,6,36","iii<sup>6</sup>","36","0.085"
"2505","5","67,6,47","IV<sup>7</sup>","47","0.085"
"2506","6","67,6,57/5","V<sup>7</sup>/V","57/5","0.068"
"2507","7","67,6,1","I","1","0.034"
"2508","8","67,6,L7","vii","L7","0.025"
"2509","9","67,6,642","vi<sup>4</sup><sub>2</sub>","642","0.017"
"2510","10","67,6,3","iii","3","0.008"
"2511","1","67,2,1","I","1","0.305"
"2512","2","67,2,4","IV","4","0.146"
"2513","3","67,2,3","iii","3","0.098"
"2514","4","67,2,27","ii<sup>7</sup>","27","0.098"
"2515","5","67,2,6","vi","6","0.085"
"2516","6","67,2,57","V<sup>7</sup>","57","0.061"
"2517","7","67,2,564","V<sup>6</sup><sub>4</sub>","564","0.049"
"2518","8","67,2,5","V","5","0.049"
"2519","9","67,2,M76","&#9837;VII<sup>6</sup>","M76","0.049"
"2520","10","67,2,57/6","V<sup>7</sup>/vi","57/6","0.037"
"2521","11","67,2,67","vi<sup>7</sup>","67","0.024"
"2522","1","67,3,5","V","5","0.268"
"2523","2","67,3,1","I","1","0.143"
"2524","3","67,3,4","IV","4","0.143"
"2525","4","67,3,67","vi<sup>7</sup>","67","0.071"
"2526","5","67,3,2","ii","2","0.036"
"2527","6","67,3,5/5","V/V","5/5","0.036"
"2528","7","67,3,57","V<sup>7</sup>","57","0.018"
"2529","1","67,27,57","V<sup>7</sup>","57","0.191"
"2530","2","67,27,47","IV<sup>7</sup>","47","0.129"
"2531","3","67,27,67","vi<sup>7</sup>","67","0.099"
"2532","4","67,27,5","V","5","0.066"
"2533","5","67,27,16","I<sup>6</sup>","16","0.066"
"2534","6","67,27,4","IV","4","0.056"
"2535","7","67,27,37","iii<sup>7</sup>","37","0.04"
"2536","8","67,27,77","vii<sup>ø</sup><sup>7</sup>","77","0.04"
"2537","9","67,27,1","I","1","0.026"
"2538","10","67,27,164","I<sup>6</sup><sub>4</sub>","164","0.026"
"2539","11","67,27,b47","iv<sup>7</sup>","b47","0.023"
"2540","12","67,27,2","ii","2","0.013"
"2541","13","67,27,565/6","V<sup>6</sup><sub>5</sub>/vi","565/6","0.013"
"2542","14","67,27,56","V<sup>6</sup>","56","0.013"
"2543","15","67,27,6","vi","6","0.013"
"2544","16","67,27,7/3","vii&deg;/iii","7/3","0.013"
"2545","17","67,27,264","ii<sup>6</sup><sub>4</sub>","264","0.013"
"2546","18","67,27,b4","iv","b4","0.013"
"2547","19","67,27,543","V<sup>4</sup><sub>3</sub>","543","0.007"
"2548","1","67,47,37","iii<sup>7</sup>","37","0.315"
"2549","2","67,47,27","ii<sup>7</sup>","27","0.169"
"2550","3","67,47,1","I","1","0.135"
"2551","4","67,47,57","V<sup>7</sup>","57","0.067"
"2552","5","67,47,57/6","V<sup>7</sup>/vi","57/6","0.056"
"2553","6","67,47,67","vi<sup>7</sup>","67","0.045"
"2554","7","67,47,5","V","5","0.039"
"2555","8","67,47,6","vi","6","0.039"
"2556","9","67,47,265","ii<sup>6</sup><sub>5</sub>","265","0.022"
"2557","10","67,47,3","iii","3","0.022"
"2558","11","67,47,b77","&#9837;VIIb7","b77","0.011"
"2559","12","67,47,b46","iv<sup>6</sup>","b46","0.006"
"2560","1","67,16,57/5","V<sup>7</sup>/V","57/5","0.258"
"2561","2","67,16,4","IV","4","0.258"
"2562","3","67,16,164","I<sup>6</sup><sub>4</sub>","164","0.129"
"2563","1","67,56,1","I","1","0.782"
"2564","2","67,56,6","vi","6","0.073"
"2565","1","67,b7,27","ii<sup>7</sup>","27","0.444"
"2566","2","67,b7,4","IV","4","0.222"
"2567","3","67,b7,6","vi","6","0.222"
"2568","4","67,b7,5/6","V/vi","5/6","0.111"
"2569","1","67,164,27","ii<sup>7</sup>","27","0.184"
"2570","2","67,164,5","V","5","0.122"
"2571","3","67,164,1","I","1","0.122"
"2572","4","67,164,4","IV","4","0.112"
"2573","5","67,164,265","ii<sup>6</sup><sub>5</sub>","265","0.082"
"2574","6","67,164,b17","i<sup>7</sup>","b17","0.082"
"2575","7","67,164,47","IV<sup>7</sup>","47","0.061"
"2576","8","67,164,542","V<sup>4</sup><sub>2</sub>","542","0.041"
"2577","9","67,164,665","vi<sup>6</sup><sub>5</sub>","665","0.041"
"2578","10","67,164,66","vi<sup>6</sup>","66","0.041"
"2579","11","67,164,6","vi","6","0.041"
"2580","12","67,164,57","V<sup>7</sup>","57","0.02"
"2581","13","67,164,46","IV<sup>6</sup>","46","0.01"
"2582","1","67,57,47","IV<sup>7</sup>","47","0.4"
"2583","2","67,57,1","I","1","0.4"
"2584","3","67,57,67","vi<sup>7</sup>","67","0.2"
"2585","1","67,37,67","vi<sup>7</sup>","67","0.177"
"2586","2","67,37,4","IV","4","0.126"
"2587","3","67,37,27","ii<sup>7</sup>","27","0.103"
"2588","4","67,37,47","IV<sup>7</sup>","47","0.097"
"2589","5","67,37,b57","v<sup>7</sup>","b57","0.08"
"2590","6","67,37,M57","v<sup>7</sup>","M57","0.08"
"2591","7","67,37,164","I<sup>6</sup><sub>4</sub>","164","0.046"
"2592","8","67,37,56","V<sup>6</sup>","56","0.023"
"2593","9","67,37,17","I<sup>7</sup>","17","0.017"
"2594","1","67,5/5,27","ii<sup>7</sup>","27","0.235"
"2595","2","67,5/5,1","I","1","0.206"
"2596","3","67,5/5,5","V","5","0.176"
"2597","4","67,5/5,4","IV","4","0.176"
"2598","5","67,5/5,67","vi<sup>7</sup>","67","0.118"
"2599","6","67,5/5,57/4","V<sup>7</sup>/IV","57/4","0.059"
"2600","7","67,5/5,5/6","V/vi","5/6","0.029"
"2601","1","67,17,5/5","V/V","5/5","0.255"
"2602","2","67,17,47","IV<sup>7</sup>","47","0.145"
"2603","3","67,17,1","I","1","0.145"
"2604","4","67,17,342","iii<sup>4</sup><sub>2</sub>","342","0.145"
"2605","5","67,17,67","vi<sup>7</sup>","67","0.127"
"2606","6","67,17,27","ii<sup>7</sup>","27","0.109"
"2607","7","67,17,4","IV","4","0.073"
"2608","1","67,664,4","IV","4","0.889"
"2609","2","67,664,67","vi<sup>7</sup>","67","0.111"
"2610","1","67,564,27","ii<sup>7</sup>","27","1"
"2611","1","67,46,6","vi","6","0.48"
"2612","2","67,46,1","I","1","0.32"
"2613","3","67,46,4","IV","4","0.14"
"2614","4","67,46,L264","II<sup>6</sup><sub>4</sub>","L264","0.06"
"2615","1","67,57/6,47","IV<sup>7</sup>","47","0.333"
"2616","2","67,57/6,67","vi<sup>7</sup>","67","0.333"
"2617","3","67,57/6,57/5","V<sup>7</sup>/V","57/5","0.333"
"2618","1","67,642,4","IV","4","0.388"
"2619","2","67,642,67","vi<sup>7</sup>","67","0.239"
"2620","3","67,642,47","IV<sup>7</sup>","47","0.119"
"2621","4","67,642,L265","II<sup>6</sup><sub>5</sub>","L265","0.06"
"2622","5","67,642,664","vi<sup>6</sup><sub>4</sub>","664","0.015"
"2623","1","67,36,1","I","1","0.8"
"2624","2","67,36,47","IV<sup>7</sup>","47","0.2"
"2625","1","56,1,4","IV","4","0.189"
"2626","2","56,1,5","V","5","0.186"
"2627","3","56,1,2","ii","2","0.109"
"2628","4","56,1,56","V<sup>6</sup>","56","0.085"
"2629","5","56,1,6","vi","6","0.08"
"2630","6","56,1,3","iii","3","0.067"
"2631","7","56,1,464","IV<sup>6</sup><sub>4</sub>","464","0.051"
"2632","8","56,1,47","IV<sup>7</sup>","47","0.031"
"2633","9","56,1,16","I<sup>6</sup>","16","0.022"
"2634","10","56,1,5/5","V/V","5/5","0.018"
"2635","11","56,1,564","V<sup>6</sup><sub>4</sub>","564","0.016"
"2636","12","56,1,164","I<sup>6</sup><sub>4</sub>","164","0.015"
"2637","13","56,1,56/2","V<sup>6</sup>/ii","56/2","0.012"
"2638","14","56,1,b47","iv<sup>7</sup>","b47","0.011"
"2639","15","56,1,37","iii<sup>7</sup>","37","0.011"
"2640","16","56,1,542","V<sup>4</sup><sub>2</sub>","542","0.011"
"2641","17","56,1,27","ii<sup>7</sup>","27","0.008"
"2642","18","56,1,57/4","V<sup>7</sup>/IV","57/4","0.005"
"2643","19","56,1,b37","&#9837;III<sup>7</sup>","b37","0.005"
"2644","20","56,1,565/5","V<sup>6</sup><sub>5</sub>/V","565/5","0.005"
"2645","21","56,1,265","ii<sup>6</sup><sub>5</sub>","265","0.005"
"2646","22","56,1,7/6","vii&deg;/vi","7/6","0.005"
"2647","23","56,1,543","V<sup>4</sup><sub>3</sub>","543","0.005"
"2648","24","56,1,56/5","V<sup>6</sup>/V","56/5","0.005"
"2649","25","56,1,b57","v<sup>7</sup>","b57","0.004"
"2650","26","56,1,46","IV<sup>6</sup>","46","0.003"
"2651","27","56,1,57/3","V<sup>7</sup>/iii","57/3","0.001"
"2652","1","56,4,1","I","1","0.457"
"2653","2","56,4,5","V","5","0.188"
"2654","3","56,4,6","vi","6","0.181"
"2655","4","56,4,46","IV<sup>6</sup>","46","0.058"
"2656","5","56,4,57","V<sup>7</sup>","57","0.036"
"2657","6","56,4,16","I<sup>6</sup>","16","0.014"
"2658","1","56,5,6","vi","6","0.369"
"2659","2","56,5,2","ii","2","0.154"
"2660","3","56,5,1","I","1","0.092"
"2661","4","56,5,4","IV","4","0.085"
"2662","5","56,5,37","iii<sup>7</sup>","37","0.062"
"2663","6","56,5,67","vi<sup>7</sup>","67","0.046"
"2664","7","56,5,b56","v<sup>6</sup>","b56","0.031"
"2665","8","56,5,56/6","V<sup>6</sup>/vi","56/6","0.031"
"2666","9","56,5,57","V<sup>7</sup>","57","0.031"
"2667","10","56,5,47","IV<sup>7</sup>","47","0.031"
"2668","11","56,5,564","V<sup>6</sup><sub>4</sub>","564","0.008"
"2669","1","56,6,4","IV","4","0.297"
"2670","2","56,6,5","V","5","0.247"
"2671","3","56,6,1","I","1","0.073"
"2672","4","56,6,164","I<sup>6</sup><sub>4</sub>","164","0.069"
"2673","5","56,6,3","iii","3","0.05"
"2674","6","56,6,36","iii<sup>6</sup>","36","0.039"
"2675","7","56,6,2","ii","2","0.035"
"2676","8","56,6,56/6","V<sup>6</sup>/vi","56/6","0.018"
"2677","9","56,6,M143","I<sup>4</sup><sub>3</sub>","M143","0.018"
"2678","10","56,6,664","vi<sup>6</sup><sub>4</sub>","664","0.018"
"2679","11","56,6,26","ii<sup>6</sup>","26","0.016"
"2680","12","56,6,57/6","V<sup>7</sup>/vi","57/6","0.014"
"2681","13","56,6,56","V<sup>6</sup>","56","0.014"
"2682","14","56,6,46","IV<sup>6</sup>","46","0.009"
"2683","15","56,6,642","vi<sup>4</sup><sub>2</sub>","642","0.008"
